"","Incident.ID","Incident.Date","State","City.Or.County","Address","Victims.Killed","Victims.Injured","Suspects.Killed","Suspects.Injured","Suspects.Arrested","Operations","Total.Killed","Total.Killed2"
"241",3170672,"March 26, 2025","Florida","Hallandale (Hallandale Beach)","3181 W Hallandale Beach Blvd",4,1,1,0,0,"N/A",5,5
"242",3166785,"March 23, 2025","Texas","Houston","6419 1/2 Hillcroft St",0,6,0,0,1,"N/A",0,0
"243",3166540,"March 22, 2025","Mississippi","Jackson","Lamar St and Pearl St",1,7,0,0,3,"N/A",1,1
"244",3166569,"March 22, 2025","Louisiana","Natchitoches","LA-1225 and Catholic Ln",0,4,0,0,0,"N/A",0,0
"245",3166767,"March 21, 2025","Washington","Moses Lake","500 block of W Loop Dr",1,4,0,1,3,"N/A",1,1
"246",3166052,"March 21, 2025","New Mexico","Las Cruces","850 S Walnut St",3,15,0,0,4,"N/A",3,3
"247",3166856,"March 21, 2025","Georgia","Brunswick","5700 Altama Ave",1,3,0,0,0,"N/A",1,1
"248",3165724,"March 19, 2025","Alabama","Selma","2800 block of Summerfield Rd",1,3,0,0,1,"N/A",1,1
"249",3163394,"March 18, 2025","Georgia","Savannah","1900 Westlake Ave",0,5,0,0,0,"N/A",0,0
"250",3161961,"March 15, 2025","New Jersey","Verona","10 Park Pl",0,4,0,0,0,"N/A",0,0
"251",3161176,"March 15, 2025","Louisiana","Shreveport","204 Texas St",2,2,0,0,1,"N/A",2,2
"252",3161075,"March 14, 2025","Illinois","Chicago","1949 W 51st St",0,4,0,1,3,"N/A",0,0
"253",3157288,"March 10, 2025","Alabama","Huntsville","708 Poplar Ave",0,4,0,0,1,"N/A",0,0
"254",3152807,"March 4, 2025","Maryland","Severn","8100 block of Meade Village Rd",2,2,0,0,0,"N/A",2,2
"255",3152667,"March 4, 2025","Louisiana","Mamou","Ballpark Rd",2,12,0,0,1,"N/A",2,2
"256",3150651,"March 2, 2025","Texas","Houston","3333 Raleigh St",0,5,0,0,1,"N/A",0,0
"257",3152206,"March 2, 2025","Mississippi","Biloxi","279 Caillavet St",0,6,0,0,1,"N/A",0,0
"258",3151104,"March 2, 2025","Louisiana","Franklinton","Greenlaw St",0,5,0,0,1,"N/A",0,0
"259",3151577,"March 2, 2025","Virginia","Portsmouth","2900 block of Arcadia Ave",1,3,0,0,1,"N/A",1,1
"260",3151474,"March 1, 2025","California","Hayward","21933 Foothill Blvd",0,4,0,0,0,"N/A",0,0
"261",3151139,"March 1, 2025","Alabama","Sardis","304 Co Rd 134",0,6,0,0,1,"N/A",0,0
"262",3149025,"February 27, 2025","Ohio","Columbus","480 block of Kimball Pl",1,3,0,0,0,"N/A",1,1
"263",3146395,"February 24, 2025","Texas","Dallas","Canada Dr and Gulden Ln",3,2,0,0,2,"N/A",3,3
"264",3144174,"February 22, 2025","Pennsylvania","York","1701 Innovation Dr",1,5,1,0,0,"N/A",2,2
"265",3144274,"February 21, 2025","Indiana","Lake Station","6700 block of 9th Ave",4,0,1,0,0,"N/A",5,5
"266",3141807,"February 18, 2025","Florida","Tampa","2600 E 28th Ave",1,3,0,0,0,"N/A",1,1
"267",3140814,"February 16, 2025","Georgia","Decatur","5300 block of Panola Industrial Blvd",1,4,0,0,0,"N/A",1,1
"268",3139838,"February 15, 2025","Virginia","Roanoke","4100 block of Melrose Ave NW",0,4,0,1,1,"N/A",0,0
"269",3138476,"February 12, 2025","Missouri","Saint Louis (Ferguson)","7000 block of Halpin Dr",1,3,0,0,0,"N/A",1,1
"270",3136711,"February 10, 2025","Wyoming","Byron","239 E Shoshone Ave",4,0,1,0,0,"N/A",5,5
"271",3135132,"February 9, 2025","California","Woodland Hills","5850 Winnetka Ave",1,6,0,0,0,"N/A",1,1
"272",3135318,"February 8, 2025","North Carolina","Raleigh","1000 block of Auston Grove Dr",0,4,0,0,0,"N/A",0,0
"273",3134984,"February 8, 2025","Arizona","Casa Grande","500 block of W 13th Pl",1,5,0,0,0,"N/A",1,1
"274",3134788,"February 8, 2025","Oklahoma","Tulsa","11800 block of E 21st St",2,2,0,0,3,"N/A",2,2
"275",3134608,"February 7, 2025","Georgia","Atlanta","Lakewood Ave SE and Lethea St SE",0,4,0,0,0,"N/A",0,0
"276",3134167,"February 6, 2025","Florida","Quincy","3749 Pat Thomas Pkwy",2,3,1,0,0,"N/A",3,3
"277",3131985,"February 4, 2025","Ohio","New Albany","8825 Smiths Mill Rd N",2,4,0,0,1,"N/A",2,2
"278",3130376,"February 2, 2025","Pennsylvania","Allentown","1500 Union Blvd",1,3,0,0,2,"N/A",1,1
"279",3129861,"February 1, 2025","Oregon","Clatskanie","Quincy Mayger Rd and Ilmari Rd",1,3,1,0,0,"N/A",2,2
"280",3129663,"January 31, 2025","California","Los Angeles","13200 block of Jarvis Avenue",2,5,0,0,0,"N/A",2,2
"281",3127740,"January 29, 2025","Tennessee","Memphis","900 block of College Park Dr",2,2,0,1,1,"N/A",2,2
"282",3125975,"January 27, 2025","Indiana","Elkhart","575 E Jackson Blvd",2,2,1,0,0,"N/A",3,3
"283",3126004,"January 26, 2025","Virginia","Richmond (Bon Air)","10016 Robious Rd",0,5,0,0,1,"N/A",0,0
"284",3124977,"January 26, 2025","Texas","Amarillo","709 S Polk St",1,8,0,0,1,"N/A",1,1
"285",3124458,"January 25, 2025","Tennessee","Memphis","2590 Park Ave",0,4,0,0,1,"N/A",0,0
"286",3123627,"January 24, 2025","Alabama","Mobile","1200 Murray Hill Ct",1,3,0,0,1,"N/A",1,1
"287",3121297,"January 22, 2025","California","Los Angeles","600 block of S Alvarado St",0,5,0,1,1,"N/A",0,0
"288",3122078,"January 22, 2025","Texas","San Antonio","18777 Stone Oak Pkwy",0,7,1,0,0,"N/A",1,1
"289",3121802,"January 22, 2025","Maryland","Baltimore","5400 block of York Rd",1,3,0,0,0,"N/A",1,1
"290",3121591,"January 21, 2025","Minnesota","Minneapolis","W 29th St and Pleasant Ave",0,4,0,0,0,"N/A",0,0
"291",3119395,"January 19, 2025","Florida","Boynton Beach","500 block of NE 2nd St",0,5,1,0,0,"N/A",1,1
"292",3118521,"January 18, 2025","Louisiana","New Orleans (River Ridge)","10133 Stephen Dr",2,2,1,0,0,"N/A",3,3
"293",3116474,"January 16, 2025","Colorado","Colorado Springs","7000 block of Dove Creek Cir",1,3,0,0,5,"N/A",1,1
"294",3115486,"January 14, 2025","Texas","Houston","12867 Greens Bayou St",2,2,0,0,0,"N/A",2,2
"295",3114020,"January 12, 2025","Nebraska","Omaha","N 24th St and Binney St",1,4,0,0,0,"N/A",1,1
"296",3113477,"January 11, 2025","Louisiana","Dubberly","5185 State Rte 531",0,6,0,0,4,"N/A",0,0
"297",3109523,"January 5, 2025","Arizona","Tucson","3000 S Mission Rd",0,4,0,0,1,"N/A",0,0
"298",3108706,"January 3, 2025","District of Columbia","Washington","1500 block of Harry Thomas Way NE",0,4,0,1,1,"N/A",0,0
"299",3107148,"January 1, 2025","New York","Corona (Queens)","91-12 144th Pl",0,10,0,0,0,"N/A",0,0
"300",3106647,"January 1, 2025","Illinois","Kankakee","1845 Pierson Pkwy",2,5,0,0,0,"N/A",2,2
"301",3106379,"January 1, 2025","Louisiana","New Orleans","Bourbon St and Iberville St",1,7,1,0,0,"N/A",2,2
"302",3107042,"January 1, 2025","Texas","Dallas","2900 block of St George Dr",1,3,0,0,1,"N/A",1,1
"303",3106715,"December 31, 2024","California","Oakland","200 block of Second St",1,3,0,0,0,"N/A",1,1
"304",3107076,"December 31, 2024","Mississippi","Natchez","Finger Ln and Lower Woodville Rd",1,5,0,0,1,"N/A",1,1
"305",3105091,"December 30, 2024","New York","Bronx","3544 White Plains Rd",0,6,0,0,0,"N/A",0,0
"306",3105154,"December 30, 2024","New York","Rochester","100 block of Hollenbeck St",0,4,0,0,0,"N/A",0,0
"307",3103855,"December 28, 2024","West Virginia","Grantsville","5957 Pine Creek Rd",2,2,0,0,1,"N/A",2,2
"308",3104385,"December 28, 2024","California","Signal Hill","1005 E Burnett St",1,6,0,0,0,"N/A",1,1
"309",3103407,"December 28, 2024","Louisiana","Vacherie","5877 LA-18",0,7,0,0,0,"N/A",0,0
"310",3102259,"December 26, 2024","Georgia","Macon","1085 Triple Hill Dr",1,6,0,0,0,"N/A",1,1
"311",3101897,"December 25, 2024","Indiana","Indianapolis","6402 Meadowlark Dr",1,5,0,0,1,"N/A",1,1
"312",3102234,"December 25, 2024","Florida","Homestead (Naranja)","26510 SW 138th Ct",0,4,0,0,1,"N/A",0,0
"313",3100115,"December 22, 2024","Georgia","Savannah","2505 Bull St",0,5,0,0,0,"N/A",0,0
"314",3099823,"December 21, 2024","Kentucky","Louisville","2200 block of Garland Ave",2,3,0,0,1,"N/A",2,2
"315",3096143,"December 17, 2024","Maryland","Towson","8521 Loch Raven Blvd",1,8,0,0,0,"N/A",1,1
"316",3094796,"December 16, 2024","Wisconsin","Madison","4901 E Buckeye Rd",2,6,1,0,0,"N/A",3,3
"317",3094534,"December 15, 2024","Louisiana","New Orleans","6100 Franklin Ave",2,2,0,0,0,"N/A",2,2
"318",3094383,"December 15, 2024","Pennsylvania","Philadelphia","400 block of E Wyoming Ave",1,4,0,0,1,"N/A",1,1
"319",3094496,"December 14, 2024","Texas","Houston","10126 Jensen Dr",2,4,0,0,0,"N/A",2,2
"320",3096566,"December 14, 2024","Utah","Salt Lake City (West Valley City)","3761 S Oxford Way",4,1,1,0,0,"N/A",5,5
"321",3094239,"December 14, 2024","New Mexico","Belen","5 Cam Escondido",4,0,0,0,1,"N/A",4,4
"322",3094604,"December 14, 2024","Louisiana","Shreveport","199 Pierremont Rd",1,3,0,0,0,"N/A",1,1
"323",3096263,"December 13, 2024","Georgia","Valdosta","1785 W Hill Ave",0,4,0,0,1,"N/A",0,0
"324",3091264,"December 10, 2024","Florida","Lake Worth (Lake Worth Beach)","614 Lake Ave",3,1,0,0,1,"N/A",3,3
"325",3089791,"December 8, 2024","Illinois","Cicero","W Roosevelt Rd and S Cicero Ave",1,3,0,0,0,"N/A",1,1
"326",3089589,"December 7, 2024","Georgia","Atlanta","200 Vineyard Walk",4,0,1,0,0,"N/A",5,5
"327",3089440,"December 7, 2024","Washington","Seattle","814 S Ln St",0,5,0,0,0,"N/A",0,0
"328",3088976,"December 6, 2024","Alabama","Theodore","5375 Laurendine Rd",1,6,0,0,0,"N/A",1,1
"329",3085310,"December 2, 2024","Illinois","Chicago","3511 W 59th St",3,5,0,0,2,"N/A",3,3
"330",3084870,"December 1, 2024","Florida","Hollywood","2930 Hollywood Blvd",2,2,0,0,0,"N/A",2,2
"331",3084917,"December 1, 2024","North Carolina","Red Springs","114 S Main St",0,5,0,0,0,"N/A",0,0
"332",3084726,"December 1, 2024","Louisiana","New Orleans","700 block of Canal St",0,4,0,0,1,"N/A",0,0
"333",3084397,"November 29, 2024","Florida","Bradenton","5012 15th St E",0,5,0,0,1,"N/A",0,0
"334",3083179,"November 28, 2024","Texas","San Antonio","600 block of Potomac St",2,2,0,0,1,"N/A",2,2
"335",3081839,"November 26, 2024","Tennessee","Jackson","Wallace Rd and Fairmeadow Cove",1,4,0,0,3,"N/A",1,1
"336",3081420,"November 25, 2024","Florida","Miami","1600 block of NW 59th St",0,4,0,0,1,"N/A",0,0
"337",3080239,"November 24, 2024","Colorado","Denver","Montview Blvd and Quebec St",0,4,0,0,0,"N/A",0,0
"338",3115822,"November 24, 2024","Illinois","Venice","1426 Broadway",0,12,0,0,1,"N/A",0,0
"339",3080319,"November 24, 2024","Missouri","Saint Louis","700 block of Carr St",2,3,0,0,0,"N/A",2,2
"340",3077345,"November 21, 2024","Louisiana","New Orleans","716 Iberville St",1,3,0,0,2,"N/A",1,1
"341",3074550,"November 18, 2024","Colorado","Denver","7150 Leetsdale Dr",0,4,0,0,1,"N/A",0,0
"342",3074150,"November 17, 2024","Louisiana","New Orleans","1841 Almonaster Ave",0,9,0,1,1,"N/A",0,0
"343",3074162,"November 17, 2024","Mississippi","Sandy Hook","50 block of Sunlight Church Rd",1,3,0,0,1,"N/A",1,1
"344",3074461,"November 17, 2024","Ohio","Columbus","1700 block of Parsons Ave",0,4,0,0,0,"N/A",0,0
"345",3073211,"November 16, 2024","California","Lancaster","44502 N Tabler Ave",4,0,0,0,1,"N/A",4,4
"346",3073900,"November 16, 2024","California","Riverside","11240 Town and Country Dr",0,4,0,0,1,"N/A",0,0
"347",3073377,"November 15, 2024","California","National City","1003 N Ave",1,4,0,0,1,"N/A",1,1
"348",3068250,"November 10, 2024","Alabama","Tuskegee","1200 W Montgomery Rd",1,15,0,0,2,"N/A",1,1
"349",3069059,"November 10, 2024","Kansas","Wichita","1918 S. Laura St",4,0,1,0,0,"N/A",5,5
"350",3068792,"November 10, 2024","Georgia","Atlanta","807 Conley Rd SE",0,4,0,0,0,"N/A",0,0
"351",3070076,"November 10, 2024","Mississippi","Laurel","711 N 10th Ave",0,5,0,0,1,"N/A",0,0
"352",3068207,"November 9, 2024","Louisiana","Lafayette","405 E University Dr",2,2,0,0,6,"N/A",2,2
"353",3066982,"November 8, 2024","Pennsylvania","Mount Joy","330 E Main St",2,2,1,0,0,"N/A",3,3
"354",3067777,"November 8, 2024","Virginia","Lynchburg","6113 Fort Ave",0,5,0,0,0,"N/A",0,0
"355",3066653,"November 7, 2024","Pennsylvania","Pittsburgh","800 block of Mt Pleasant Rd",1,3,0,0,1,"N/A",1,1
"356",3066278,"November 7, 2024","Minnesota","Duluth","6009 Tacony St",4,0,1,0,0,"N/A",5,5
"357",3063083,"November 3, 2024","Oklahoma","Stillwater","2020 E Lakeview Rd",0,4,0,0,0,"N/A",0,0
"358",3063027,"November 3, 2024","Michigan","Detroit","6300 block of Devereaux St",2,5,0,0,3,"N/A",2,2
"359",3062444,"November 2, 2024","Nevada","Reno","715 S Virginia St",1,3,0,0,1,"N/A",1,1
"360",3062297,"November 2, 2024","Maryland","Elkton","50 block of Chestnut Dr",2,2,0,0,1,"N/A",2,2
"361",3061364,"November 1, 2024","Florida","Orlando","E Central Blvd and N Orange Ave",2,7,0,0,1,"N/A",2,2
"362",3061376,"November 1, 2024","Colorado","Denver (Northglenn)","248 Belford Dr",3,3,0,0,0,"N/A",3,3
"363",3061407,"November 1, 2024","Connecticut","New Haven","Church St and Center St",0,4,0,1,1,"N/A",0,0
"364",3061008,"October 31, 2024","Delaware","Wilmington","1300 block of E 28th St",1,3,0,0,0,"N/A",1,1
"365",3060963,"October 30, 2024","Florida","Dade City","Starline Dr",0,4,0,0,0,"N/A",0,0
"366",3058359,"October 28, 2024","Tennessee","Memphis","3717 Robin Park Cir",0,5,0,0,0,"N/A",0,0
"367",3057385,"October 27, 2024","Michigan","Kalamazoo","1100 block of W Paterson St",0,6,0,0,0,"N/A",0,0
"368",3059425,"October 27, 2024","Mississippi","Clarksdale","1400 block of Choctaw St",1,3,0,0,0,"N/A",1,1
"369",3057339,"October 27, 2024","California","Redding","21199 CA-299",1,5,0,0,1,"N/A",1,1
"370",3057226,"October 27, 2024","Texas","Corpus Christi","5400 block of S Staples St",2,2,0,0,0,"N/A",2,2
"371",3057212,"October 27, 2024","Texas","Corpus Christi","1000 block of Winnebago St",0,5,0,0,0,"N/A",0,0
"372",3056901,"October 26, 2024","Pennsylvania","Mc Kees Rocks","Meyers St and Ridge Way",2,2,0,0,0,"N/A",2,2
"373",3057141,"October 26, 2024","North Carolina","Durham","231 Eagle Campus Dr",0,4,0,0,1,"N/A",0,0
"374",3057300,"October 26, 2024","California","Fresno","L St and Amador St",0,6,0,0,0,"N/A",0,0
"375",3059693,"October 26, 2024","Alabama","Union Springs","300 block of Waugh St",2,3,0,0,0,"N/A",2,2
"376",3056266,"October 24, 2024","Texas","Waco","1700 block of N 7th St",0,4,0,0,0,"N/A",0,0
"377",3054690,"October 23, 2024","Alabama","Montgomery","1000 block of Liberty Square Dr",1,4,0,0,3,"N/A",1,1
"378",3052758,"October 21, 2024","Washington","Fall City","7715 Lake Alice Rd SE",5,1,0,0,1,"N/A",5,5
"379",3052028,"October 20, 2024","Tennessee","Jackson","2310 N Highland Ave",1,8,0,0,1,"N/A",1,1
"380",3051984,"October 20, 2024","Louisiana","Baton Rouge","9702 Greenwell Springs Rd",1,5,0,0,1,"N/A",1,1
"381",3051041,"October 19, 2024","Pennsylvania","Philadelphia","2517 N Jessup St",0,7,0,0,0,"N/A",0,0
"382",3051689,"October 19, 2024","Indiana","Fort Wayne","4911 Manistee Dr",0,10,1,0,0,"N/A",1,1
"383",3051717,"October 19, 2024","Georgia","Albany","504 College Dr",1,4,0,0,1,"N/A",1,1
"384",3050940,"October 19, 2024","Mississippi","Lexington","24904 MS-17",3,8,0,0,0,"N/A",3,3
"385",3047186,"October 14, 2024","Michigan","Detroit","Haverhill St and Southampton St",1,3,0,0,0,"N/A",1,1
"386",3047310,"October 12, 2024","Georgia","Elberton","Evergreen Dr",1,7,0,0,8,"N/A",1,1
"387",3045998,"October 12, 2024","Tennessee","Nashville","Jefferson St and 27th Ave",0,7,1,2,4,"N/A",1,1
"388",3045675,"October 12, 2024","Oklahoma","Oklahoma City","5878 S Agnew Ave",1,11,0,3,3,"N/A",1,1
"389",3046124,"October 12, 2024","Ohio","Cleveland (East Cleveland)","15449 Euclid Ave",1,4,0,0,0,"N/A",1,1
"390",3046477,"October 11, 2024","South Carolina","Newberry","1400 block of Martin St",0,4,0,0,0,"N/A",0,0
"391",3044413,"October 9, 2024","Missouri","Kansas City","315 Westport Rd",0,4,0,1,1,"N/A",0,0
"392",3041753,"October 6, 2024","Texas","Fort Worth","100 block of NW 24th St",1,3,0,0,1,"N/A",1,1
"393",3041259,"October 5, 2024","Oklahoma","Oklahoma City","208 Johnny Bench Dr",0,4,0,0,3,"N/A",0,0
"394",3040192,"October 4, 2024","California","Redding","6438 Westside Rd",2,3,0,0,1,"N/A",2,2
"395",3037386,"September 29, 2024","Georgia","Atlanta","2500 block of Gresham Rd",1,3,0,0,0,"N/A",1,1
"396",3036427,"September 29, 2024","Virginia","Danville","510 Spring St",1,3,0,0,1,"N/A",1,1
"397",3037002,"September 28, 2024","North Carolina","Henderson","1110 S Garnett St",0,5,0,0,0,"N/A",0,0
"398",3036055,"September 28, 2024","District of Columbia","Washington","2700 block of Langston Pl SE",1,3,0,0,0,"N/A",1,1
"399",3037040,"September 27, 2024","South Carolina","Woodruff","115 Griffin Rd",3,1,0,0,0,"N/A",3,3
"400",3034398,"September 26, 2024","Illinois","Chicago","4255 N Knox Ave",0,4,0,0,0,"N/A",0,0
"401",3033981,"September 25, 2024","California","Los Angeles","449 W 74th St",0,6,0,0,4,"N/A",0,0
"402",3029992,"September 21, 2024","Minnesota","Minneapolis","10 S 5th St",2,3,0,0,1,"N/A",2,2
"403",3030144,"September 21, 2024","New York","Brooklyn","Cherry St and Stewart Ave",0,6,0,0,0,"N/A",0,0
"404",3030222,"September 21, 2024","Arizona","Phoenix","N 16th St and E Van Buren St",1,3,0,0,1,"N/A",1,1
"405",3030761,"September 21, 2024","Illinois","Chicago","2500 block of S Spaulding Ave",1,6,0,0,0,"N/A",1,1
"406",3030531,"September 21, 2024","Alabama","Birmingham","2012 Magnolia Ave",4,17,0,0,2,"N/A",4,4
"407",3029865,"September 20, 2024","Pennsylvania","Philadelphia","6527 Woodland Ave",1,3,0,0,0,"N/A",1,1
"408",3027735,"September 18, 2024","Minnesota","Minneapolis","17th Ave S and E 26th St",2,2,0,0,1,"N/A",2,2
"409",3027605,"September 18, 2024","Missouri","Saint Louis","5000 block of Kensington Ave",3,1,0,0,0,"N/A",3,3
"410",3026197,"September 16, 2024","Illinois","Chicago","1500 W 51st St",0,4,0,0,0,"N/A",0,0
"411",3025439,"September 15, 2024","Missouri","Florissant","2200 block of Windsor Dr",0,4,0,0,0,"N/A",0,0
"412",3026772,"September 14, 2024","Alabama","Selma","201 N Race St",0,4,0,0,0,"N/A",0,0
"413",3024100,"September 14, 2024","Kentucky","Louisville","521 N 22nd St",0,4,0,0,0,"N/A",0,0
"414",3024007,"September 14, 2024","Texas","Houston","4901 Laura Koppe Rd",3,8,0,0,3,"N/A",3,3
"415",3034497,"September 14, 2024","Louisiana","Monroe","N/A",0,6,0,0,0,"N/A",0,0
"416",3024089,"September 13, 2024","Tennessee","Antioch","223 Bart Dr",3,1,0,0,0,"N/A",3,3
"417",3022787,"September 12, 2024","Virginia","Suffolk","822 E Washington St",2,3,0,0,0,"N/A",2,2
"418",3017817,"September 7, 2024","Kentucky","East Bernstadt","I-75 and KY-909",0,5,1,0,0,"N/A",1,1
"419",3018370,"September 7, 2024","Florida","Opa Locka","15600 NW 42nd Ave",0,5,0,0,0,"N/A",0,0
"420",3018252,"September 7, 2024","Pennsylvania","Ellwood City","183 Portersville Rd",1,4,0,0,1,"N/A",1,1
"421",3017295,"September 6, 2024","District of Columbia","Washington","900 block of Varney St SE",0,5,0,0,0,"N/A",0,0
"422",3014703,"September 4, 2024","Georgia","Winder","940 Haymon Morris Rd",4,7,0,0,1,"N/A",4,4
"423",3012631,"September 2, 2024","Illinois","Forest Park","711 Desplaines Ave",4,0,0,0,1,"N/A",4,4
"424",3012888,"September 2, 2024","New York","Brooklyn","Eastern Pkwy and Classon Ave",1,4,0,0,0,"N/A",1,1
"425",3013319,"September 2, 2024","Alabama","Bessemer","200 Fourth Ave N",0,4,0,0,0,"N/A",0,0
"426",3013744,"September 2, 2024","Washington","Federal Way","I-5 and S 320th St",0,5,0,0,1,"N/A",0,0
"427",3020008,"September 2, 2024","New Jersey","Newark","500 block of Clinton Ave",0,4,0,0,0,"N/A",0,0
"428",3012738,"September 2, 2024","Tennessee","Antioch","825 Hamilton Crossings",0,6,0,0,1,"N/A",0,0
"429",3012204,"September 1, 2024","Ohio","Dayton","1100 block of Gettysburg Ave",0,5,0,0,0,"N/A",0,0
"430",3012525,"September 1, 2024","Ohio","Cleveland","14800 block of Lawndale Ave",0,4,0,0,1,"N/A",0,0
"431",3012688,"September 1, 2024","Delaware","Milford","200 block of North St",0,4,0,0,0,"N/A",0,0
"432",3011930,"August 31, 2024","Hawaii","Waianae","85-1300 Waianae Valley Rd",3,2,1,0,0,"N/A",4,4
"433",3011296,"August 30, 2024","Ohio","Euclid","Nicholas Ave and E 222nd St",1,4,0,0,1,"N/A",1,1
"434",3010531,"August 30, 2024","Minnesota","Burnsville","12100 River Hills Dr",0,5,0,0,0,"N/A",0,0
"435",3009565,"August 29, 2024","Texas","Dallas","907 E Ledbetter Dr",1,3,1,0,0,"N/A",2,2
"436",3009463,"August 29, 2024","California","Tulare","Martin Luther King Jr Ave and S St",0,4,0,0,0,"N/A",0,0
"437",3007365,"August 27, 2024","Pennsylvania","Philadelphia","G St and Allegheny Ave",0,4,0,0,0,"N/A",0,0
"438",3005280,"August 25, 2024","New York","Syosset","76 Wyoming Ct",4,0,1,0,0,"N/A",5,5
"439",3006116,"August 25, 2024","Georgia","Warner Robins","308 Shirley Dr",0,4,0,0,0,"N/A",0,0
"440",3005079,"August 25, 2024","Alabama","Mobile","Paper Mill Rd and Mckinley St",0,6,0,0,0,"N/A",0,0
"441",3005802,"August 25, 2024","Pennsylvania","Allentown","112 N 7th St",0,6,0,0,2,"N/A",0,0
"442",3005251,"August 25, 2024","Texas","Lubbock","9200 block of US-87 Frontage Rd",1,5,0,0,5,"N/A",1,1
"443",3005607,"August 25, 2024","South Dakota","Sioux Falls","1301 S Marion Rd",1,3,0,0,2,"N/A",1,1
"444",3005346,"August 24, 2024","Pennsylvania","Chester","Butler St and Concord Ave",1,3,0,0,0,"N/A",1,1
"445",3005100,"August 24, 2024","Georgia","Dalton","1800 Pleasant Grove Dr NE",4,0,0,0,2,"N/A",4,4
"446",3003576,"August 22, 2024","Texas","Houston","2266 Collier St",0,4,0,0,1,"N/A",0,0
"447",3002869,"August 22, 2024","Wisconsin","Milwaukee","4001 W North Ave",1,3,0,0,1,"N/A",1,1
"448",3002622,"August 21, 2024","Pennsylvania","Philadelphia","4000 block of Lancaster Ave",0,4,0,0,0,"N/A",0,0
"449",3001529,"August 20, 2024","Mississippi","Jackson","300 block of Maple St",0,6,0,0,0,"N/A",0,0
"450",3001570,"August 20, 2024","Washington","Everett","805 W Casino Rd",0,4,0,0,0,"N/A",0,0
"451",3000990,"August 20, 2024","Illinois","Chicago","51st St and Ashland Ave",1,5,0,0,0,"N/A",1,1
"452",2998510,"August 18, 2024","Minnesota","Minneapolis","1200 block of W Broadway Ave",0,4,0,0,0,"N/A",0,0
"453",2998845,"August 18, 2024","Maryland","Baltimore","1300 block of N Spring St",1,7,0,0,1,"N/A",1,1
"454",2998743,"August 18, 2024","Massachusetts","Boston","1 Franklin Park Rd",0,5,0,0,0,"N/A",0,0
"455",2999346,"August 18, 2024","Oklahoma","Oklahoma City","Oklahoma Ave and E Sheridan Ave",0,4,0,1,1,"N/A",0,0
"456",2997932,"August 17, 2024","California","Oakland","1618 83rd Ave",2,2,0,0,1,"N/A",2,2
"457",2997679,"August 17, 2024","Mississippi","Jackson","208 W Capitol St",1,5,0,0,1,"N/A",1,1
"458",2997856,"August 16, 2024","Tennessee","Memphis","2166 Central Ave",0,4,0,0,1,"N/A",0,0
